,ID,sample,ancestry,pred_ancestry,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9,PCA10
1640,MacArthurLab_1641,train,afr,afr,0.0396,0.0029,0.0031,-0.0019,-0.0018,-0.0083,0.0347,0.0173,0.012,-0.0093
1641,MacArthurLab_1642,missing,,afr,0.0319,0.0095,-0.0229,0.009,0.0101,0.0039,0.0251,-0.0285,0.0109,0.0424
1642,MacArthurLab_1643,train,afr,afr,0.0427,0.0028,0.004,-0.0007,0.0009,-0.0068,0.0523,0.0155,-0.0162,-0.0098
1643,MacArthurLab_1644,train,afr,afr,0.0398,0.0025,0.0,-0.003,-0.0004,-0.0065,0.0217,-0.0019,-0.0099,0.0353
1644,MacArthurLab_1645,train,afr,afr,0.0389,0.0053,-0.0047,-0.001,0.0021,-0.0004,0.0131,-0.0068,-0.0206,0.0523
1645,MacArthurLab_1646,missing,,afr,0.0398,0.0037,0.0004,-0.0004,-0.0017,-0.0065,0.022,-0.0076,-0.0104,0.0406
1646,MacArthurLab_1647,missing,,afr,0.0393,0.0039,-0.0005,-0.0001,0.0019,-0.006,0.0155,-0.0113,-0.0126,0.0461
1647,MacArthurLab_1648,missing,,afr,0.0389,0.0035,0.0008,-0.0017,0.0005,-0.0056,0.0261,-0.0005,-0.0117,0.048
1648,MacArthurLab_1649,train,afr,afr,0.0389,0.0032,0.0005,-0.002,-0.0014,-0.0027,0.0208,0.0033,0.0059,0.0409
1649,MacArthurLab_1650,missing,,afr,0.0392,0.0043,-0.0016,-0.0033,0.0006,-0.0079,0.021,-0.0058,-0.0106,0.0497
1650,MacArthurLab_1651,train,afr,afr,0.0393,0.0035,0.0023,-0.0014,0.0013,-0.005,0.0182,-0.0063,-0.0066,0.0283
1651,MacArthurLab_1652,train,afr,afr,0.0401,0.0032,0.0036,-0.0009,-0.0018,-0.0076,0.0349,0.0159,0.0109,-0.0093
1652,MacArthurLab_1653,train,afr,afr,0.0335,0.0085,-0.0174,0.0059,0.0124,0.0008,0.0253,-0.021,-0.0005,0.0473
1653,MacArthurLab_1654,missing,,afr,0.0327,0.0081,-0.017,0.0043,0.0108,0.0012,0.0196,-0.0263,-0.0049,0.0486
1654,MacArthurLab_1655,train,afr,afr,0.0403,0.0033,0.0004,-0.0014,-0.001,-0.0055,0.0222,0.0001,-0.0032,0.0442
1655,MacArthurLab_1656,test,afr,afr,0.0392,0.0032,-0.0005,-0.0023,0.001,-0.0037,0.0184,-0.0048,-0.0052,0.0473
1656,MacArthurLab_1657,missing,,afr,0.0402,0.0038,0.0013,-0.0011,0.0006,-0.0047,0.0219,-0.0028,-0.0109,0.0463
1657,MacArthurLab_1658,missing,,afr,0.0404,0.0035,0.0002,-0.003,0.0,-0.0058,0.0266,0.0002,-0.0056,0.0493
1658,MacArthurLab_1659,missing,,afr,0.0395,0.0034,0.0015,-0.0033,-0.0013,-0.006,0.025,0.0013,-0.0061,0.0342
1659,MacArthurLab_1660,train,afr,afr,0.0387,0.0028,0.0002,-0.0011,-0.0016,-0.0025,0.0247,-0.0033,0.003,0.0401
1660,MacArthurLab_1661,train,afr,afr,0.04,0.0033,0.0004,-0.0024,-0.0004,-0.0037,0.0185,-0.0043,-0.0067,0.0502
1661,MacArthurLab_1662,test,afr,afr,0.0398,0.0047,0.002,-0.0005,0.001,-0.0046,0.0253,-0.0001,-0.0108,0.0461
1662,MacArthurLab_1663,train,afr,afr,0.0397,0.0039,0.0002,-0.0007,0.0009,-0.0045,0.0228,-0.0018,-0.0072,0.0517
1663,MacArthurLab_1664,missing,,afr,0.0369,0.0116,-0.044,0.0029,-0.0294,0.0729,0.0186,0.0148,-0.0156,0.0323
1664,MacArthurLab_1665,train,afr,afr,0.0401,0.0031,0.003,-0.0014,-0.0043,-0.0085,0.0334,0.025,0.0207,-0.005
1665,MacArthurLab_1666,test,afr,afr,0.0324,0.0095,-0.0241,0.0072,0.0087,0.0027,0.0305,-0.0261,0.0038,0.0487
1666,MacArthurLab_1667,train,afr,afr,0.0373,0.0109,-0.0455,0.0039,-0.0428,0.0874,0.0338,0.0139,-0.0285,0.0174
1667,MacArthurLab_1668,missing,,afr,0.0427,0.0036,0.0039,0.0002,-0.0005,-0.0074,0.0525,0.0209,-0.003,-0.0049
1668,MacArthurLab_1669,test,afr,afr,0.0387,0.0073,-0.0215,-0.0003,-0.0197,0.0425,0.0063,0.0238,-0.0014,0.0335
1669,MacArthurLab_1670,test,afr,afr,0.0323,0.0108,-0.028,0.0101,0.0138,0.0032,0.038,-0.0277,0.0014,0.0533
1670,MacArthurLab_1671,train,afr,afr,0.0345,0.0005,0.0047,0.0007,-0.0045,-0.0117,0.0582,0.0539,0.0557,-0.0094
1671,MacArthurLab_1672,train,afr,afr,0.0346,0.0003,0.005,0.0015,-0.0031,-0.0086,0.0503,0.0423,0.0533,-0.0114
1672,MacArthurLab_1673,missing,,afr,0.0352,0.0001,0.004,-0.0008,-0.0037,-0.0097,0.0449,0.045,0.0559,-0.0086
1673,MacArthurLab_1674,train,afr,afr,0.0358,0.0013,0.0039,0.0002,-0.0037,-0.0074,0.0489,0.0463,0.0564,-0.0047
1674,MacArthurLab_1675,test,afr,afr,0.032,0.0019,-0.0035,-0.0004,-0.0016,-0.0016,0.0275,0.0223,0.0324,0.0459
1675,MacArthurLab_1676,train,afr,afr,0.0354,0.0019,0.0051,-0.0008,-0.0046,-0.0084,0.0529,0.0452,0.0486,-0.0113
1676,MacArthurLab_1677,train,afr,afr,0.0326,0.0001,0.0051,-0.0001,-0.0052,-0.0087,0.0456,0.0423,0.0478,-0.0042
1677,MacArthurLab_1678,train,afr,afr,0.0345,0.0013,0.0019,0.0012,-0.0017,-0.0062,0.035,0.0231,0.03,0.0417
1678,MacArthurLab_1679,missing,,afr,0.0333,0.0012,0.0023,0.0009,-0.0032,-0.004,0.0316,0.0239,0.0443,0.0226
1679,MacArthurLab_1680,train,afr,afr,0.0328,0.0012,0.0031,-0.0001,-0.0048,-0.004,0.0206,0.0322,0.0556,0.03
1680,MacArthurLab_1681,missing,,afr,0.0336,0.0023,0.0011,-0.001,-0.0029,-0.0046,0.0327,0.0235,0.0341,0.0355
1681,MacArthurLab_1682,train,afr,afr,0.0319,0.0006,0.0036,0.0004,-0.0068,0.0002,0.0126,0.0304,0.0548,0.0241
1682,MacArthurLab_1683,train,afr,afr,0.0343,0.0027,0.0009,-0.0019,0.0014,-0.0052,0.0256,0.0153,0.0219,0.0403
1683,MacArthurLab_1684,train,afr,afr,0.0354,0.0017,0.0003,-0.0024,-0.0017,-0.0051,0.0297,0.025,0.0374,0.0339
1684,MacArthurLab_1685,test,afr,afr,0.0314,0.0088,-0.0404,0.0037,-0.0356,0.0714,0.0237,0.0279,0.0241,0.0116
1685,MacArthurLab_1686,test,afr,afr,0.0328,0.0078,-0.0327,0.0041,-0.0342,0.0596,0.0414,0.0344,0.0351,0.0155
1686,MacArthurLab_1687,missing,,afr,0.035,0.0004,0.005,-0.0001,-0.004,-0.0096,0.0521,0.0507,0.0616,-0.0092
1687,MacArthurLab_1688,missing,,afr,0.0355,0.0006,0.0044,-0.0006,-0.0059,-0.0118,0.0481,0.0497,0.0595,-0.0135
1688,MacArthurLab_1689,train,afr,afr,0.0346,0.0011,0.0054,0.0016,-0.0043,-0.0093,0.0466,0.0459,0.0486,-0.0142
1689,MacArthurLab_1690,missing,,afr,0.0358,0.0017,0.0051,0.0001,-0.0035,-0.0083,0.0533,0.0477,0.0583,-0.0087
1690,MacArthurLab_1691,test,afr,afr,0.035,0.0016,0.0054,0.0005,-0.0045,-0.0101,0.0518,0.0485,0.0599,-0.0113
1691,MacArthurLab_1692,missing,,afr,0.0359,0.0011,0.0053,0.0008,-0.0036,-0.011,0.0562,0.0448,0.052,-0.0129
1692,MacArthurLab_1693,test,afr,afr,0.0341,0.0005,0.0032,-0.0001,-0.0054,-0.0009,0.0092,0.0271,0.0547,0.0181
1693,MacArthurLab_1694,train,afr,afr,0.0356,0.001,0.005,-0.0006,-0.0047,-0.0077,0.0431,0.0474,0.0607,-0.0039
1694,MacArthurLab_1695,train,afr,afr,0.0318,0.0006,0.0026,-0.0002,-0.0029,-0.007,0.0365,0.024,0.0376,0.0251
1695,MacArthurLab_1696,train,afr,afr,0.0342,0.001,0.0054,-0.0002,-0.0052,-0.0105,0.0471,0.0441,0.0577,-0.0145
1696,MacArthurLab_1697,train,afr,afr,0.0346,0.0019,0.002,-0.0009,-0.0016,-0.008,0.0304,0.0144,0.0244,0.0279
1697,MacArthurLab_1698,train,afr,afr,0.0351,0.0013,0.0047,-0.0018,-0.0046,-0.011,0.049,0.046,0.0541,-0.0073
1698,MacArthurLab_1699,missing,,afr,0.034,0.0013,0.005,-0.0005,-0.0024,-0.0098,0.0501,0.0386,0.0503,-0.008
1699,MacArthurLab_1700,train,afr,afr,0.034,0.0006,0.0051,-0.0011,-0.0042,-0.0116,0.0441,0.0418,0.0537,-0.0098
1700,MacArthurLab_1701,train,afr,afr,0.0353,0.0014,0.0044,0.001,-0.0054,-0.0097,0.048,0.0466,0.0608,-0.0125
1701,MacArthurLab_1702,test,afr,afr,0.0378,0.0017,0.0037,-0.0001,-0.0038,-0.0084,0.0515,0.0439,0.0521,-0.007
1702,MacArthurLab_1703,train,afr,afr,0.0348,0.0011,0.0041,0.0003,-0.004,-0.0111,0.0488,0.0399,0.0452,-0.0089
1703,MacArthurLab_1704,test,afr,afr,0.0345,0.0016,0.0043,-0.002,-0.0051,-0.0089,0.0458,0.0446,0.0625,-0.0092
1704,MacArthurLab_1705,test,afr,afr,0.0353,0.0014,0.0049,-0.0004,-0.0035,-0.0091,0.0447,0.0391,0.0463,-0.0141
1705,MacArthurLab_1706,missing,,afr,0.0356,0.0003,0.0038,-0.0003,-0.0049,-0.0118,0.0473,0.0431,0.0556,-0.012
1706,MacArthurLab_1707,train,afr,afr,0.0341,0.0011,0.0047,0.0018,-0.0065,-0.0095,0.0486,0.048,0.0623,-0.0083
1707,MacArthurLab_1708,train,afr,afr,0.0348,0.001,0.0045,0.0011,-0.0054,-0.0089,0.0409,0.0405,0.0569,-0.0129
1708,MacArthurLab_1709,train,afr,afr,0.0344,0.0015,0.0048,0.0001,-0.0049,-0.0105,0.0493,0.0447,0.0555,-0.0039
1709,MacArthurLab_1710,train,afr,afr,0.0347,0.0017,0.0045,0.0,-0.0044,-0.0122,0.0504,0.047,0.0539,-0.0055
1710,MacArthurLab_1711,missing,,afr,0.0346,0.0009,0.0046,-0.0015,-0.0046,-0.0095,0.0466,0.0438,0.0475,-0.0151
1711,MacArthurLab_1712,train,afr,afr,0.0352,0.0009,0.0044,-0.0003,-0.003,-0.0094,0.0551,0.0408,0.0448,-0.0064
1712,MacArthurLab_1713,train,afr,afr,0.0353,0.0019,0.0049,-0.0006,-0.0041,-0.0109,0.0552,0.0485,0.055,-0.003
1713,MacArthurLab_1714,train,afr,afr,0.0353,0.0009,0.0049,0.0003,-0.0033,-0.0103,0.0541,0.0417,0.0505,-0.0116
1714,MacArthurLab_1715,test,afr,afr,0.0337,0.0009,0.0052,-0.0002,-0.0049,-0.0102,0.045,0.0464,0.0531,-0.0092
1715,MacArthurLab_1716,missing,,afr,0.0335,0.0013,0.0032,-0.0,-0.0033,0.0012,0.0103,0.0283,0.0548,0.0235
1716,MacArthurLab_1717,missing,,afr,0.0352,0.0011,0.0036,-0.0011,-0.0038,-0.0115,0.0505,0.0427,0.054,-0.0053
1717,MacArthurLab_1718,train,afr,afr,0.0355,0.0015,0.0043,-0.0012,-0.0044,-0.0108,0.0472,0.0414,0.0534,-0.0156
1718,MacArthurLab_1719,missing,,afr,0.0338,0.0016,0.0019,-0.0013,0.0006,-0.0058,0.0309,0.0166,0.0279,0.0358
1719,MacArthurLab_1720,missing,,afr,0.0355,0.0008,0.0043,-0.0003,-0.0037,-0.0113,0.0525,0.0439,0.0496,-0.0125
1720,MacArthurLab_1721,train,afr,afr,0.0362,0.0012,0.0039,-0.0008,-0.003,-0.0089,0.0483,0.0386,0.0484,-0.0031
1721,MacArthurLab_1722,train,afr,afr,0.0333,0.001,0.0054,0.0007,-0.0042,-0.0119,0.0509,0.0425,0.0444,-0.008
1722,MacArthurLab_1723,train,afr,afr,0.0343,0.0009,0.0044,-0.0006,-0.0048,-0.0103,0.0495,0.0435,0.0529,-0.0114
1723,MacArthurLab_1724,train,afr,afr,0.0331,0.0003,0.0056,0.0008,-0.0047,-0.0127,0.0521,0.0455,0.0511,-0.0128
1724,MacArthurLab_1725,train,afr,afr,0.0348,0.002,0.0051,0.0,-0.0043,-0.0101,0.0502,0.0471,0.0531,-0.0044
1725,MacArthurLab_1726,test,afr,afr,0.0305,0.0066,-0.038,0.0018,-0.0575,0.0893,0.0521,0.0374,0.0071,-0.0272
1726,MacArthurLab_1727,train,afr,afr,0.0304,0.0077,-0.0422,0.0029,-0.0535,0.0888,0.0488,0.0404,0.0098,-0.0173
1727,MacArthurLab_1728,train,afr,afr,0.0349,0.0033,0.0004,0.0037,0.013,-0.0108,0.0372,0.0085,-0.0324,0.0133
1728,MacArthurLab_1729,train,amr,amr,-0.0131,-0.0179,-0.0198,-0.023,-0.0149,0.0307,-0.013,0.0231,-0.0065,0.0063
1729,MacArthurLab_1730,train,amr,amr,-0.0125,-0.0149,-0.0209,-0.0289,-0.0098,0.0406,-0.01,0.022,-0.0055,0.0086
1730,MacArthurLab_1731,missing,,amr,-0.0129,-0.0163,-0.019,-0.0307,-0.008,0.0354,-0.0098,0.017,-0.0053,0.0032
1731,MacArthurLab_1732,train,amr,amr,-0.0121,-0.0034,-0.0095,-0.0531,0.0105,0.0498,-0.006,0.0099,0.005,0.0039
1732,MacArthurLab_1733,test,amr,amr,-0.0122,-0.0135,-0.0148,-0.0327,-0.0041,0.031,-0.0085,0.0158,-0.0003,0.0062
1733,MacArthurLab_1734,missing,,amr,-0.0134,-0.0037,-0.0096,-0.0588,0.0097,0.0531,-0.0038,0.0117,0.0026,0.0024
1734,MacArthurLab_1735,test,amr,amr,-0.0131,-0.0153,-0.0178,-0.0322,-0.0107,0.0314,-0.0127,0.0178,-0.0016,0.0015
1735,MacArthurLab_1736,missing,,amr,-0.0132,-0.007,-0.01,-0.051,0.0053,0.0434,-0.0072,0.0104,0.0047,0.0038
1736,MacArthurLab_1737,train,amr,amr,-0.0123,-0.0022,-0.008,-0.0584,0.0098,0.0533,-0.0043,0.0109,0.0025,0.0026
1737,MacArthurLab_1738,train,amr,amr,-0.0125,-0.0056,-0.0092,-0.0491,0.0077,0.0432,-0.0045,0.0134,0.0087,0.0021
1738,MacArthurLab_1739,test,amr,amr,-0.0141,-0.0155,-0.014,-0.0295,-0.0098,0.0294,-0.0111,0.0156,-0.0032,0.0058
1739,MacArthurLab_1740,train,amr,amr,-0.012,-0.0078,-0.0104,-0.0484,0.0065,0.0448,-0.0081,0.0167,0.0017,0.0037
1740,MacArthurLab_1741,test,amr,amr,-0.0129,-0.0144,-0.0145,-0.0333,-0.0035,0.0338,-0.0077,0.0128,0.0018,0.0009
1741,MacArthurLab_1742,test,amr,amr,-0.0109,-0.0172,-0.019,-0.0214,-0.0139,0.0286,-0.0119,0.0195,-0.0058,0.0066
1742,MacArthurLab_1743,train,amr,nfe,-0.0124,-0.0241,-0.0249,-0.0063,-0.0242,0.0165,-0.0135,0.0232,-0.0063,0.0046
1743,MacArthurLab_1744,train,amr,amr,-0.0138,-0.0031,-0.0078,-0.0607,0.0126,0.0578,-0.003,0.0102,0.0057,-0.001
1744,MacArthurLab_1745,missing,,amr,-0.0146,-0.0077,-0.0133,-0.0515,0.0044,0.0492,-0.0063,0.0136,0.0017,0.0044
1745,MacArthurLab_1746,train,amr,amr,-0.0142,-0.0156,-0.0158,-0.0305,-0.0096,0.0282,-0.0099,0.0129,-0.0004,0.0053
1746,MacArthurLab_1747,test,afr,afr,0.0288,0.0003,-0.0211,-0.0005,-0.0219,0.0369,-0.0022,0.0205,0.0115,0.0092
1747,MacArthurLab_1748,test,afr,afr,0.0285,0.002,-0.0233,-0.0019,-0.0218,0.0431,-0.004,0.0211,0.0011,0.0142
1748,MacArthurLab_1749,train,afr,afr,0.0287,0.0005,-0.0216,0.0001,-0.022,0.0377,-0.0017,0.0202,0.0076,0.0127
1749,MacArthurLab_1750,train,afr,afr,0.0284,0.0011,-0.023,-0.0007,-0.0232,0.0414,-0.0009,0.0207,0.0124,0.0111
1750,MacArthurLab_1751,missing,,afr,0.0216,-0.0036,-0.0212,-0.0015,-0.0223,0.0369,0.0023,0.0323,0.0084,0.0241
1751,MacArthurLab_1752,missing,,afr,0.0307,0.002,-0.0188,-0.0004,-0.0179,0.0327,-0.0046,0.0156,0.0081,0.0161
1752,MacArthurLab_1753,missing,,afr,0.0309,0.002,-0.0203,0.0008,-0.0168,0.0354,-0.0024,0.0176,0.0118,0.0058
1753,MacArthurLab_1754,train,afr,afr,0.0234,-0.0033,-0.0227,0.0003,-0.0237,0.0358,-0.0103,0.0234,0.0055,0.0145
1754,MacArthurLab_1755,train,amr,amr,-0.0123,-0.0048,-0.0082,-0.0492,0.0072,0.0454,-0.0071,0.0103,0.0059,0.0026
1755,MacArthurLab_1756,missing,,amr,-0.0137,-0.0036,-0.0078,-0.0586,0.0112,0.0529,-0.0058,0.0128,0.0029,0.0032
1756,MacArthurLab_1757,missing,,amr,-0.0124,-0.0091,-0.0127,-0.0421,-0.0012,0.0389,-0.0109,0.0138,0.0016,0.0003
1757,MacArthurLab_1758,train,amr,amr,-0.0134,-0.0009,-0.0078,-0.0664,0.0157,0.055,-0.0007,0.0084,0.0082,0.0011
1758,MacArthurLab_1759,missing,,amr,-0.0135,-0.0074,-0.0118,-0.0498,0.0035,0.0443,-0.0049,0.0099,0.0022,0.0008
1759,MacArthurLab_1760,train,amr,amr,-0.0114,-0.0049,-0.0116,-0.0505,0.0094,0.0466,-0.0042,0.0142,0.0061,0.0018
1760,MacArthurLab_1761,missing,,amr,-0.0133,-0.0126,-0.0161,-0.0367,-0.0042,0.0387,-0.0086,0.0145,-0.0013,0.0078
1761,MacArthurLab_1762,missing,,amr,-0.0154,-0.0022,-0.0078,-0.0618,0.0127,0.0529,-0.0019,0.0122,0.0024,-0.0019
1762,MacArthurLab_1763,train,amr,amr,-0.0153,0.0054,0.0214,-0.0921,0.048,0.0324,0.0147,-0.0145,0.0107,0.0005
1763,MacArthurLab_1764,missing,,amr,-0.0148,0.0053,0.0199,-0.0893,0.0451,0.028,0.0143,-0.0156,0.0046,0.0042
1764,MacArthurLab_1765,missing,,amr,-0.0158,0.0079,0.0213,-0.0978,0.055,0.0359,0.0144,-0.0207,0.0054,0.0097
1765,MacArthurLab_1766,missing,,amr,-0.0146,0.0023,0.0218,-0.0879,0.045,0.0254,0.0148,-0.0009,0.0203,-0.0188
1766,MacArthurLab_1767,test,amr,amr,-0.0138,-0.0006,0.0184,-0.0801,0.0367,0.0182,0.01,0.0012,0.0177,-0.0219
1767,MacArthurLab_1768,missing,,amr,-0.0145,0.0016,0.0211,-0.0832,0.0407,0.0229,0.0102,0.0005,0.0196,-0.0181
1768,MacArthurLab_1769,train,amr,amr,-0.0131,-0.0028,0.0148,-0.0715,0.0372,0.0175,0.0061,-0.0106,0.0035,0.0083
1769,MacArthurLab_1770,train,amr,amr,-0.0122,-0.0084,0.0097,-0.0537,0.0255,0.0063,0.0046,-0.0083,-0.0039,0.0076
1770,MacArthurLab_1771,missing,,amr,-0.0118,-0.018,0.0033,-0.0336,0.0104,-0.0099,0.0054,-0.006,-0.0038,0.0053
1771,MacArthurLab_1772,missing,,amr,-0.0114,-0.0025,0.0135,-0.0688,0.0332,0.0143,0.0103,-0.0135,-0.0014,0.0079
1772,MacArthurLab_1773,train,amr,amr,-0.0107,-0.0087,0.0037,-0.0477,0.021,0.0043,-0.0014,-0.0076,-0.0028,0.0167
1773,MacArthurLab_1774,train,amr,amr,-0.0144,-0.0005,0.0147,-0.0743,0.0404,0.0202,0.0107,-0.0137,-0.001,0.0105
1774,MacArthurLab_1775,train,amr,amr,-0.0137,0.0002,0.0168,-0.0797,0.0399,0.0224,0.0102,-0.0121,0.0011,0.0056
1775,MacArthurLab_1776,train,amr,amr,-0.0114,-0.0068,0.0082,-0.055,0.0292,0.0081,0.0061,-0.0126,-0.0043,0.0168
1776,MacArthurLab_1777,test,amr,amr,-0.0115,-0.0045,0.0103,-0.0649,0.0306,0.0159,0.0085,-0.0137,0.0055,0.0071
1777,MacArthurLab_1778,train,amr,amr,-0.0109,-0.014,0.008,-0.0418,0.0139,-0.0039,0.0027,0.0115,0.0145,-0.0156
1778,MacArthurLab_1779,missing,,amr,-0.0109,-0.0123,0.0057,-0.044,0.0174,0.0027,0.0051,-0.0024,0.0012,0.0068
1779,MacArthurLab_1780,train,amr,amr,-0.0124,-0.0102,0.0068,-0.0505,0.0221,0.0075,0.0053,-0.0073,-0.0012,0.0086
1780,MacArthurLab_1781,train,amr,amr,-0.0118,-0.0152,0.0035,-0.0395,0.0152,-0.0009,0.0023,-0.0025,-0.001,0.0074
1781,MacArthurLab_1782,missing,,amr,-0.0146,0.0002,0.0095,-0.0768,0.0431,0.0216,0.0074,-0.0142,-0.0001,0.0158
1782,MacArthurLab_1783,train,amr,amr,-0.0124,-0.0013,0.0085,-0.0702,0.0406,0.0215,0.0041,-0.0109,0.0002,0.0164
1783,MacArthurLab_1784,train,amr,amr,-0.0124,-0.0041,0.0049,-0.0578,0.0331,0.0141,0.0004,-0.0108,-0.0058,0.0234
1784,MacArthurLab_1785,train,amr,amr,-0.0114,-0.0121,0.0074,-0.0434,0.0181,-0.0011,0.0074,-0.0066,-0.0044,0.009
1785,MacArthurLab_1786,missing,,amr,-0.0104,-0.0167,0.0024,-0.0302,0.01,-0.002,-0.0243,0.01,0.0018,0.0157
1786,MacArthurLab_1787,missing,,amr,-0.0107,-0.01,0.0119,-0.0544,0.0229,0.0045,0.0063,0.0062,0.0144,-0.0185
1787,MacArthurLab_1788,train,afr,afr,0.0217,-0.0025,-0.0231,0.0,-0.0214,0.037,-0.003,0.0223,-0.0025,0.0161
1788,MacArthurLab_1789,test,afr,afr,0.0207,-0.0032,-0.025,0.0002,-0.0223,0.0345,-0.0006,0.0171,0.0096,0.0056
1789,MacArthurLab_1790,train,afr,afr,0.0235,-0.0025,-0.0215,-0.0005,-0.0213,0.0333,-0.0039,0.0232,-0.0035,0.0152
1790,MacArthurLab_1791,missing,,afr,0.0283,0.0017,-0.0222,0.0005,-0.0216,0.0394,0.004,0.027,0.0077,0.0239
1791,MacArthurLab_1792,train,afr,afr,0.0315,0.0041,-0.0197,-0.0032,-0.0201,0.039,-0.0052,0.018,0.0182,0.0068
1792,MacArthurLab_1793,train,afr,afr,0.0278,0.0016,-0.0225,-0.0015,-0.0231,0.0403,-0.0015,0.0213,0.001,0.0111
1793,MacArthurLab_1794,train,afr,afr,0.0295,0.0019,-0.0201,-0.0002,-0.0182,0.0333,-0.0066,0.0164,0.0122,0.0169
1794,MacArthurLab_1795,train,afr,afr,0.0306,0.0022,-0.0186,-0.0054,-0.0172,0.0397,-0.0024,0.0201,0.0149,0.0109
1795,MacArthurLab_1796,test,afr,afr,0.0213,-0.0038,-0.023,-0.0022,-0.0208,0.0338,-0.0069,0.0203,0.0065,0.0085
1796,MacArthurLab_1797,train,afr,afr,0.0314,0.0025,-0.0199,-0.0009,-0.0222,0.0417,-0.0018,0.0185,0.0057,0.0169
1797,MacArthurLab_1798,train,afr,afr,0.0328,0.0029,-0.0198,0.0005,-0.0197,0.0394,-0.006,0.0198,0.0107,0.0142
1798,MacArthurLab_1799,missing,,afr,0.0313,0.003,-0.0229,0.0012,-0.0189,0.0421,-0.0043,0.023,0.0012,0.0085
1799,MacArthurLab_1800,missing,,afr,0.0133,-0.0036,-0.0181,-0.0125,-0.0167,0.033,-0.0045,0.0142,0.0023,0.0071
1800,MacArthurLab_1801,missing,,afr,0.0249,-0.0071,0.0024,-0.0025,-0.0029,-0.0149,0.0252,0.0191,0.0119,-0.0143
1801,MacArthurLab_1802,train,afr,afr,0.0194,-0.01,0.0009,-0.0017,-0.0051,-0.0177,0.0176,0.0177,0.0124,-0.0103
1802,MacArthurLab_1803,test,afr,afr,0.029,0.0014,-0.022,-0.0011,-0.02,0.037,-0.0011,0.0246,0.01,0.0181
1803,MacArthurLab_1804,missing,,afr,0.0324,-0.0016,0.0025,-0.0009,-0.0052,-0.0125,0.0281,0.0248,0.0216,-0.0133
1804,MacArthurLab_1805,test,afr,afr,0.0218,-0.0077,-0.0016,-0.0046,-0.0028,-0.0145,0.0129,-0.0011,-0.0022,0.0229
1805,MacArthurLab_1806,missing,,afr,0.0329,-0.0007,0.0015,-0.0029,-0.0018,-0.0091,0.01,-0.0081,-0.0012,0.0141
1806,MacArthurLab_1807,train,afr,afr,0.0276,-0.0021,-0.0035,-0.0019,-0.0013,-0.011,0.008,-0.0046,-0.0057,0.0447
1807,MacArthurLab_1808,train,afr,afr,0.0288,-0.0034,0.0004,-0.002,-0.0009,-0.0084,0.0119,-0.0027,0.007,0.0267
1808,MacArthurLab_1809,train,afr,afr,0.0241,-0.0072,-0.0003,-0.0039,-0.0008,-0.0111,0.0084,-0.0042,0.0012,0.0152
1809,MacArthurLab_1810,missing,,afr,0.0296,-0.0019,-0.0008,-0.0024,-0.0012,-0.0101,0.0049,-0.0094,-0.0059,0.0248
1810,MacArthurLab_1811,train,afr,afr,0.0363,0.0063,-0.0167,0.0025,0.0013,0.0082,0.0076,-0.0083,-0.0029,0.0338
1811,MacArthurLab_1812,missing,,afr,0.0296,-0.0013,0.001,-0.0031,-0.0025,-0.0097,0.014,-0.0043,-0.0002,0.0189
1812,MacArthurLab_1813,train,afr,afr,0.0261,-0.004,-0.0001,-0.0035,-0.0039,-0.0123,0.0077,-0.0059,-0.002,0.0172
1813,MacArthurLab_1814,train,afr,afr,0.0349,0.0007,0.004,-0.0028,-0.0025,-0.0104,0.0257,0.0213,0.0164,-0.0254
1814,MacArthurLab_1815,missing,,amr,-0.0144,-0.0033,0.013,-0.0581,0.0235,0.0086,0.0093,-0.0125,-0.0008,0.0069
1815,MacArthurLab_1816,train,afr,afr,0.025,-0.0053,0.0016,-0.0023,0.0048,-0.0102,0.0174,0.0018,-0.0235,0.0027
1816,MacArthurLab_1817,train,afr,afr,0.0347,0.0014,0.0012,-0.0007,0.0049,-0.0108,0.0191,-0.0058,-0.0366,-0.0009
1817,MacArthurLab_1818,train,afr,afr,0.0273,-0.003,0.0004,-0.0029,-0.0027,-0.0089,0.0119,-0.0012,0.0055,0.0204
1818,MacArthurLab_1819,train,afr,afr,0.0328,0.0006,0.0053,-0.0043,-0.0,-0.0108,0.0293,0.0136,0.0045,-0.0264
1819,MacArthurLab_1820,test,afr,afr,0.0324,-0.0017,0.0002,-0.0007,0.0005,-0.0076,0.016,-0.0052,-0.0042,0.0258
1820,MacArthurLab_1821,train,afr,afr,0.0266,-0.004,0.0007,-0.0026,-0.0008,-0.0108,0.0077,-0.0009,-0.0015,0.027
1821,MacArthurLab_1822,train,afr,afr,0.0172,-0.0099,-0.0005,-0.0017,-0.0037,-0.0142,0.0066,-0.0004,-0.0065,0.0217
1822,MacArthurLab_1823,missing,,afr,0.0268,-0.004,0.0006,-0.0004,-0.0014,-0.011,0.0114,-0.0011,-0.0011,0.0325
1823,MacArthurLab_1824,missing,,afr,0.0307,-0.0007,0.0014,-0.0036,-0.0002,-0.0074,0.0079,-0.0117,-0.0112,0.0217
1824,MacArthurLab_1825,missing,,afr,0.0297,-0.001,-0.0025,-0.0039,-0.003,-0.0041,0.0045,-0.0066,-0.0053,0.0252
